id,birth.place.cityNow.sameas.wikidata,birth.place.cityNow.sameas.wikipedia,birth.place.countryNow.sameas.wikidata,death.place.cityNow.sameas.wikidata,death.place.cityNow.sameas.wikipedia,death.place.countryNow.sameas.wikidata,founded.place.cityNow.sameas.wikidata,founded.place.cityNow.sameas.wikipedia,founded.place.countryNow.sameas.wikidata
608,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q100,https://www.wikipedia.org/wiki/Boston,https://www.wikidata.org/wiki/Q30,NA,NA,NA
78,https://www.wikidata.org/wiki/Q1781,https://www.wikipedia.org/wiki/Budapest,https://www.wikidata.org/wiki/Q28,https://www.wikidata.org/wiki/Q138518,"https://www.wikipedia.org/wiki/Princeton,_New_Jersey",https://www.wikidata.org/wiki/Q30,NA,NA,NA
651,https://www.wikidata.org/wiki/Q1449,https://www.wikipedia.org/wiki/Genoa,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q490,https://www.wikipedia.org/wiki/Milan,https://www.wikidata.org/wiki/Q38,NA,NA,NA
929,https://www.wikidata.org/wiki/Q84,https://www.wikipedia.org/wiki/London,https://www.wikidata.org/wiki/Q145,NA,NA,NA,NA,NA,NA
283,https://www.wikidata.org/wiki/Q986183,"https://www.wikipedia.org/wiki/Delaware,_Ohio",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q947273,"https://www.wikipedia.org/wiki/Corona_del_Mar,_Newport_Beach",https://www.wikidata.org/wiki/Q30,NA,NA,NA
556,https://www.wikidata.org/wiki/Q34647,https://www.wikipedia.org/wiki/Johannesburg,https://www.wikidata.org/wiki/Q258,NA,NA,NA,NA,NA,NA
58,https://www.wikidata.org/wiki/Q72,https://www.wikipedia.org/wiki/Z%C3%BCrich,https://www.wikidata.org/wiki/Q39,https://www.wikidata.org/wiki/Q72,https://www.wikipedia.org/wiki/Z%C3%BCrich,https://www.wikidata.org/wiki/Q39,NA,NA,NA
379,https://www.wikidata.org/wiki/Q1726,https://www.wikipedia.org/wiki/Munich,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q1726,https://www.wikipedia.org/wiki/Munich,https://www.wikidata.org/wiki/Q183,NA,NA,NA
14,https://www.wikidata.org/wiki/Q3963,https://www.wikipedia.org/wiki/Fulda,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q18419,https://www.wikipedia.org/wiki/Brooklyn,https://www.wikidata.org/wiki/Q30,NA,NA,NA
492,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q1332453,https://www.wikipedia.org/wiki/Thieuloy-Saint-Antoine,https://www.wikidata.org/wiki/Q142,NA,NA,NA
460,https://www.wikidata.org/wiki/Q2000875,"https://www.wikipedia.org/wiki/Whiting,_Indiana",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
786,https://www.wikidata.org/wiki/Q255148,https://www.wikipedia.org/wiki/Gjesdal,https://www.wikidata.org/wiki/Q20,NA,NA,NA,NA,NA,NA
963,https://www.wikidata.org/wiki/Q1342,https://www.wikipedia.org/wiki/Pittsburgh,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
372,https://www.wikidata.org/wiki/Q192240,https://www.wikipedia.org/wiki/Northampton,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q16552,https://www.wikipedia.org/wiki/San_Diego,https://www.wikidata.org/wiki/Q30,NA,NA,NA
180,https://www.wikidata.org/wiki/Q3699290,https://www.wikipedia.org/wiki/Harborne,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,NA,NA,NA
699,https://www.wikidata.org/wiki/Q220,https://www.wikipedia.org/wiki/Rome,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q49111,"https://www.wikipedia.org/wiki/Cambridge,_Massachusetts",https://www.wikidata.org/wiki/Q30,NA,NA,NA
887,https://www.wikidata.org/wiki/Q192859,https://www.wikipedia.org/wiki/Etterbeek,https://www.wikidata.org/wiki/Q31,NA,NA,NA,NA,NA,NA
380,https://www.wikidata.org/wiki/Q40898,"https://www.wikipedia.org/wiki/Nancy,_France",https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
623,https://www.wikidata.org/wiki/Q1479,https://www.wikipedia.org/wiki/Bordeaux,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
824,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA,NA,NA,NA
494,https://www.wikidata.org/wiki/Q1022943,"https://www.wikipedia.org/wiki/Potsdam,_New_York",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q28848,"https://www.wikipedia.org/wiki/Saint_Paul,_Minnesota",https://www.wikidata.org/wiki/Q30,NA,NA,NA
778,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
613,https://www.wikidata.org/wiki/Q996656,https://www.wikipedia.org/wiki/H%C3%A4meenkyr%C3%B6,https://www.wikidata.org/wiki/Q33,https://www.wikidata.org/wiki/Q1757,https://www.wikipedia.org/wiki/Helsinki,https://www.wikidata.org/wiki/Q33,NA,NA,NA
193,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
573,https://www.wikidata.org/wiki/Q498858,https://www.wikipedia.org/wiki/Maillane,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q498858,https://www.wikipedia.org/wiki/Maillane,https://www.wikidata.org/wiki/Q142,NA,NA,NA
463,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
358,https://www.wikidata.org/wiki/Q79728,"https://www.wikipedia.org/wiki/Auburn,_Alabama",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q37320,https://www.wikipedia.org/wiki/Cleveland,https://www.wikidata.org/wiki/Q30,NA,NA,NA
313,https://www.wikidata.org/wiki/Q1490411,https://www.wikipedia.org/wiki/Alliston,https://www.wikidata.org/wiki/Q16,https://www.wikidata.org/wiki/Q2003,https://www.wikipedia.org/wiki/Newfoundland_and_Labrador,https://www.wikidata.org/wiki/Q16,NA,NA,NA
148,https://www.wikidata.org/wiki/Q138391,"https://www.wikipedia.org/wiki/Paterson,_New_Jersey",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q491350,"https://www.wikipedia.org/wiki/Orange,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
222,https://www.wikidata.org/wiki/Q2605064,https://www.wikipedia.org/wiki/Rendcomb,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,NA,NA,NA
179,https://www.wikidata.org/wiki/Q208262,https://www.wikipedia.org/wiki/Eastbourne,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q131491,https://www.wikipedia.org/wiki/Brighton,https://www.wikidata.org/wiki/Q145,NA,NA,NA
474,https://www.wikidata.org/wiki/Q21178,https://www.wikipedia.org/wiki/N%C3%A6stved,https://www.wikidata.org/wiki/Q35,https://www.wikidata.org/wiki/Q1748,https://www.wikipedia.org/wiki/Copenhagen,https://www.wikidata.org/wiki/Q35,NA,NA,NA
487,https://www.wikidata.org/wiki/Q585,https://www.wikipedia.org/wiki/Oslo,https://www.wikidata.org/wiki/Q20,https://www.wikidata.org/wiki/Q585,https://www.wikipedia.org/wiki/Oslo,https://www.wikidata.org/wiki/Q20,NA,NA,NA
685,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,https://www.wikidata.org/wiki/Q2833,https://www.wikipedia.org/wiki/Freiburg_im_Breisgau,https://www.wikidata.org/wiki/Q183,NA,NA,NA
60,https://www.wikidata.org/wiki/Q727,https://www.wikipedia.org/wiki/Amsterdam,https://www.wikidata.org/wiki/Q55,https://www.wikidata.org/wiki/Q749,https://www.wikipedia.org/wiki/Groningen,https://www.wikidata.org/wiki/Q55,NA,NA,NA
177,https://www.wikidata.org/wiki/Q1799,https://www.wikipedia.org/wiki/Wroc%C5%82aw,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q78,https://www.wikipedia.org/wiki/Basel,https://www.wikidata.org/wiki/Q39,NA,NA,NA
355,https://www.wikidata.org/wiki/Q1829,https://www.wikipedia.org/wiki/Kaliningrad,https://www.wikidata.org/wiki/Q159,https://www.wikidata.org/wiki/Q178093,"https://www.wikipedia.org/wiki/Poughkeepsie,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,NA
181,https://www.wikidata.org/wiki/Q437,https://www.wikipedia.org/wiki/Ljubljana,https://www.wikidata.org/wiki/Q215,https://www.wikidata.org/wiki/Q13298,https://www.wikipedia.org/wiki/Graz,https://www.wikidata.org/wiki/Q40,NA,NA,NA
659,https://www.wikidata.org/wiki/Q624492,https://www.wikipedia.org/wiki/Aracataca,https://www.wikidata.org/wiki/Q739,https://www.wikidata.org/wiki/Q1489,https://www.wikipedia.org/wiki/Mexico_City,https://www.wikidata.org/wiki/Q96,NA,NA,NA
12,https://www.wikidata.org/wiki/Q1624823,https://www.wikipedia.org/wiki/Hollerich,https://www.wikidata.org/wiki/Q32,NA,NA,NA,NA,NA,NA
615,https://www.wikidata.org/wiki/Q201007,"https://www.wikipedia.org/wiki/Vicu%C3%B1a,_Chile",https://www.wikidata.org/wiki/Q298,https://www.wikidata.org/wiki/Q1583289,"https://www.wikipedia.org/wiki/Hempstead,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,NA
734,https://www.wikidata.org/wiki/Q363166,https://www.wikipedia.org/wiki/Ganzhou,https://www.wikidata.org/wiki/Q148,NA,NA,NA,NA,NA,NA
708,https://www.wikidata.org/wiki/Q1027800,"https://www.wikipedia.org/wiki/Pottsville,_Pennsylvania",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q1297,https://www.wikipedia.org/wiki/Chicago,https://www.wikidata.org/wiki/Q30,NA,NA,NA
245,https://www.wikidata.org/wiki/Q1327770,https://www.wikipedia.org/wiki/Todmorden,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q84,https://www.wikipedia.org/wiki/London,https://www.wikidata.org/wiki/Q145,NA,NA,NA
371,https://www.wikidata.org/wiki/Q1781,https://www.wikipedia.org/wiki/Budapest,https://www.wikidata.org/wiki/Q28,https://www.wikidata.org/wiki/Q18094,https://www.wikipedia.org/wiki/Honolulu,https://www.wikidata.org/wiki/Q30,NA,NA,NA
253,https://www.wikidata.org/wiki/Q64,https://www.wikipedia.org/wiki/Berlin,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q2966,https://www.wikipedia.org/wiki/Heidelberg,https://www.wikidata.org/wiki/Q183,NA,NA,NA
744,https://www.wikidata.org/wiki/Q49145,"https://www.wikipedia.org/wiki/New_Haven,_Connecticut",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
280,https://www.wikidata.org/wiki/Q1781,https://www.wikipedia.org/wiki/Budapest,https://www.wikidata.org/wiki/Q28,https://www.wikidata.org/wiki/Q65,https://www.wikipedia.org/wiki/Los_Angeles,https://www.wikidata.org/wiki/Q30,NA,NA,NA
364,https://www.wikidata.org/wiki/Q660140,"https://www.wikipedia.org/wiki/Wahoo,_Nebraska",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q486868,"https://www.wikipedia.org/wiki/Pomona,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
596,https://www.wikidata.org/wiki/Q1761,https://www.wikipedia.org/wiki/Dublin,https://www.wikidata.org/wiki/Q27,https://www.wikidata.org/wiki/Q793195,https://www.wikipedia.org/wiki/Ayot_St_Lawrence,https://www.wikidata.org/wiki/Q145,NA,NA,NA
514,https://www.wikidata.org/wiki/Q1187047,"https://www.wikipedia.org/wiki/Uniontown,_Pennsylvania",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q61,"https://www.wikipedia.org/wiki/Washington,_D.C.",https://www.wikidata.org/wiki/Q30,NA,NA,NA
421,https://www.wikidata.org/wiki/Q4954548,"https://www.wikipedia.org/wiki/Bradford,_Massachusetts",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q1672375,"https://www.wikipedia.org/wiki/Bar_Harbor,_Maine",https://www.wikidata.org/wiki/Q30,NA,NA,NA
201,https://www.wikidata.org/wiki/Q1781,https://www.wikipedia.org/wiki/Budapest,https://www.wikidata.org/wiki/Q28,https://www.wikidata.org/wiki/Q2833,https://www.wikipedia.org/wiki/Freiburg_im_Breisgau,https://www.wikidata.org/wiki/Q183,NA,NA,NA
405,https://www.wikidata.org/wiki/Q46852,https://www.wikipedia.org/wiki/Iasi,https://www.wikidata.org/wiki/Q218,https://www.wikidata.org/wiki/Q674469,"https://www.wikipedia.org/wiki/Del_Mar,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
840,https://www.wikidata.org/wiki/Q462177,"https://www.wikipedia.org/wiki/White_Plains,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
805,https://www.wikidata.org/wiki/Q8060799,"https://www.wikipedia.org/wiki/Yukon,_Florida",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
439,https://www.wikidata.org/wiki/Q990621,"https://www.wikipedia.org/wiki/Hoquiam,_Washington",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q671812,"https://www.wikipedia.org/wiki/Chapel_Hill,_North_Carolina",https://www.wikidata.org/wiki/Q30,NA,NA,NA
326,https://www.wikidata.org/wiki/Q2310716,"https://www.wikipedia.org/wiki/Ashland,_New_Hampshire",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q49218,"https://www.wikipedia.org/wiki/Rochester,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,NA
696,https://www.wikidata.org/wiki/Q679952,"https://www.wikipedia.org/wiki/Renton,_Washington",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q1297,https://www.wikipedia.org/wiki/Chicago,https://www.wikidata.org/wiki/Q30,NA,NA,NA
964,https://www.wikidata.org/wiki/Q54217,"https://www.wikipedia.org/wiki/Norwalk,_Connecticut",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
45,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,NA,NA,NA
235,https://www.wikidata.org/wiki/Q2121249,"https://www.wikipedia.org/wiki/Stainforth,_South_Yorkshire",https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q29303,https://www.wikipedia.org/wiki/Canterbury,https://www.wikidata.org/wiki/Q145,NA,NA,NA
327,https://www.wikidata.org/wiki/Q100,https://www.wikipedia.org/wiki/Boston,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q49142,"https://www.wikipedia.org/wiki/Brookline,_Massachusetts",https://www.wikidata.org/wiki/Q30,NA,NA,NA
387,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q49111,"https://www.wikipedia.org/wiki/Cambridge,_Massachusetts",https://www.wikidata.org/wiki/Q30,NA,NA,NA
142,https://www.wikidata.org/wiki/Q205765,https://www.wikipedia.org/wiki/Dubrovytsia,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
430,https://www.wikidata.org/wiki/Q1726,https://www.wikipedia.org/wiki/Munich,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q2833,https://www.wikipedia.org/wiki/Freiburg_im_Breisgau,https://www.wikidata.org/wiki/Q183,NA,NA,NA
517,https://www.wikidata.org/wiki/Q108247,https://www.wikipedia.org/wiki/Dinant,https://www.wikidata.org/wiki/Q31,https://www.wikidata.org/wiki/Q118958,https://www.wikipedia.org/wiki/Leuven,https://www.wikidata.org/wiki/Q31,NA,NA,NA
398,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q840668,https://www.wikipedia.org/wiki/La_Jolla,https://www.wikidata.org/wiki/Q30,NA,NA,NA
697,https://www.wikidata.org/wiki/Q6454,https://www.wikipedia.org/wiki/Calais,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
961,https://www.wikidata.org/wiki/Q159469,https://www.wikipedia.org/wiki/Albertville,https://www.wikidata.org/wiki/Q142,NA,NA,NA,NA,NA,NA
158,https://www.wikidata.org/wiki/Q9911,https://www.wikipedia.org/wiki/Den_Helder,https://www.wikidata.org/wiki/Q55,NA,NA,NA,NA,NA,NA
128,https://www.wikidata.org/wiki/Q1794,https://www.wikipedia.org/wiki/Frankfurt,https://www.wikidata.org/wiki/Q183,NA,NA,NA,NA,NA,NA
334,https://www.wikidata.org/wiki/Q345189,"https://www.wikipedia.org/wiki/%C5%81ag%C3%B3w,_%C5%9Awiebodzin_County",https://www.wikidata.org/wiki/Q36,NA,NA,https://www.wikidata.org/wiki/Q183,NA,NA,NA
816,https://www.wikidata.org/wiki/Q656982,https://www.wikipedia.org/wiki/Bad_Cannstatt,https://www.wikidata.org/wiki/Q183,NA,NA,NA,NA,NA,NA
240,https://www.wikidata.org/wiki/Q1055,https://www.wikipedia.org/wiki/Hamburg,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q1930,https://www.wikipedia.org/wiki/Ottawa,https://www.wikidata.org/wiki/Q16,NA,NA,NA
582,https://www.wikidata.org/wiki/Q1001231,https://www.wikipedia.org/wiki/Szczawno-Zdr%C3%B3j,https://www.wikidata.org/wiki/Q36,NA,NA,https://www.wikidata.org/wiki/Q36,NA,NA,NA
438,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q671812,"https://www.wikipedia.org/wiki/Chapel_Hill,_North_Carolina",https://www.wikidata.org/wiki/Q30,NA,NA,NA
344,https://www.wikidata.org/wiki/Q1085,https://www.wikipedia.org/wiki/Prague,https://www.wikidata.org/wiki/Q213,https://www.wikidata.org/wiki/Q38022,https://www.wikipedia.org/wiki/St._Louis,https://www.wikidata.org/wiki/Q30,NA,NA,NA
635,https://www.wikidata.org/wiki/Q35997,https://www.wikipedia.org/wiki/%C4%B0zmir,https://www.wikidata.org/wiki/Q43,https://www.wikidata.org/wiki/Q1524,https://www.wikipedia.org/wiki/Athens,https://www.wikidata.org/wiki/Q41,NA,NA,NA
576,https://www.wikidata.org/wiki/,https://www.wikipedia.org/wiki/,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q1891,https://www.wikipedia.org/wiki/Bologna,https://www.wikidata.org/wiki/Q38,NA,NA,NA
229,https://www.wikidata.org/wiki/Q13318,https://www.wikipedia.org/wiki/Imperia,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q628,https://www.wikipedia.org/wiki/Bergamo,https://www.wikidata.org/wiki/Q38,NA,NA,NA
213,https://www.wikidata.org/wiki/Q2432500,"https://www.wikipedia.org/wiki/Ishpeming,_Michigan",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q284803,"https://www.wikipedia.org/wiki/Lafayette,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
418,https://www.wikidata.org/wiki/Q49940,https://www.wikipedia.org/wiki/Newark-on-Trent,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q2321706,https://www.wikipedia.org/wiki/Kingston_upon_Thames,https://www.wikidata.org/wiki/Q145,NA,NA,NA
597,https://www.wikidata.org/wiki/Q13649,https://www.wikipedia.org/wiki/Nuoro,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q220,https://www.wikipedia.org/wiki/Rome,https://www.wikidata.org/wiki/Q38,NA,NA,NA
972,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
13,https://www.wikidata.org/wiki/Q1891,https://www.wikipedia.org/wiki/Bologna,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q220,https://www.wikipedia.org/wiki/Rome,https://www.wikidata.org/wiki/Q38,NA,NA,NA
684,https://www.wikidata.org/wiki/Q266784,https://www.wikipedia.org/wiki/Skattungbyn,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q1754,https://www.wikipedia.org/wiki/Stockholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
461,https://www.wikidata.org/wiki/Q2369169,"https://www.wikipedia.org/wiki/Niegos%C5%82awice,_Lubusz_Voivodeship",https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA
676,https://www.wikidata.org/wiki/Q1792,https://www.wikipedia.org/wiki/Gda%C5%84sk,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q2843,https://www.wikipedia.org/wiki/L%C3%BCbeck,https://www.wikidata.org/wiki/Q183,NA,NA,NA
17,https://www.wikidata.org/wiki/Q1014060,https://www.wikipedia.org/wiki/Stenstorp,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q1754,https://www.wikipedia.org/wiki/Stockholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
31,https://www.wikidata.org/wiki/Q1055,https://www.wikipedia.org/wiki/Hamburg,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q64,https://www.wikipedia.org/wiki/Berlin,https://www.wikidata.org/wiki/Q183,NA,NA,NA
491,https://www.wikidata.org/wiki/Q64,https://www.wikipedia.org/wiki/Berlin,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q64,https://www.wikipedia.org/wiki/Berlin,https://www.wikidata.org/wiki/Q183,NA,NA,NA
777,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
389,https://www.wikidata.org/wiki/Q372773,https://www.wikipedia.org/wiki/Raipur,https://www.wikidata.org/wiki/Q668,https://www.wikidata.org/wiki/Q523240,"https://www.wikipedia.org/wiki/Concord,_Massachusetts",https://www.wikidata.org/wiki/Q30,NA,NA,NA
751,https://www.wikidata.org/wiki/Q1297,https://www.wikipedia.org/wiki/Chicago,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
626,https://www.wikidata.org/wiki/Q1764,https://www.wikipedia.org/wiki/Reykjav%C3%ADk,https://www.wikidata.org/wiki/Q189,https://www.wikidata.org/wiki/Q1764,https://www.wikipedia.org/wiki/Reykjav%C3%ADk,https://www.wikidata.org/wiki/Q189,NA,NA,NA
416,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
91,https://www.wikidata.org/wiki/Q25724,https://www.wikipedia.org/wiki/Norrk%C3%B6ping,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q990076,https://www.wikipedia.org/wiki/Djursholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
88,https://www.wikidata.org/wiki/Q6602,https://www.wikipedia.org/wiki/Strasbourg,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q217346,"https://www.wikipedia.org/wiki/Ithaca,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,NA
188,https://www.wikidata.org/wiki/Q132499,https://www.wikipedia.org/wiki/H%C3%B6chst_(Frankfurt_am_Main),https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q1726,https://www.wikipedia.org/wiki/Munich,https://www.wikidata.org/wiki/Q183,NA,NA,NA
136,https://www.wikidata.org/wiki/Q4077,https://www.wikipedia.org/wiki/G%C3%B6rlitz,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q5083,https://www.wikipedia.org/wiki/Seattle,https://www.wikidata.org/wiki/Q30,NA,NA,NA
354,https://www.wikidata.org/wiki/Q3185,https://www.wikipedia.org/wiki/Hildesheim,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q34217,https://www.wikipedia.org/wiki/Oxford,https://www.wikidata.org/wiki/Q145,NA,NA,NA
329,https://www.wikidata.org/wiki/Q1022,https://www.wikipedia.org/wiki/Stuttgart,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q2833,https://www.wikipedia.org/wiki/Freiburg_im_Breisgau,https://www.wikidata.org/wiki/Q183,NA,NA,NA
187,https://www.wikidata.org/wiki/Q2749,https://www.wikipedia.org/wiki/Augsburg,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q1754,https://www.wikipedia.org/wiki/Stockholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
823,https://www.wikidata.org/wiki/Q2765,https://www.wikipedia.org/wiki/Gelsenkirchen,https://www.wikidata.org/wiki/Q183,NA,NA,NA,NA,NA,NA
192,https://www.wikidata.org/wiki/Q2496370,"https://www.wikipedia.org/wiki/Walkerton,_Indiana",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q840668,https://www.wikipedia.org/wiki/La_Jolla,https://www.wikidata.org/wiki/Q30,NA,NA,NA
441,https://www.wikidata.org/wiki/Q3452069,"https://www.wikipedia.org/wiki/Oceanside,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
801,https://www.wikidata.org/wiki/Q84,https://www.wikipedia.org/wiki/London,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q84,https://www.wikipedia.org/wiki/London,https://www.wikidata.org/wiki/Q145,NA,NA,NA
704,https://www.wikidata.org/wiki/Q1297,https://www.wikipedia.org/wiki/Chicago,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
650,https://www.wikidata.org/wiki/Q3232599,https://www.wikipedia.org/wiki/J%C3%A4msh%C3%B6g,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q1754,https://www.wikipedia.org/wiki/Stockholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
272,https://www.wikidata.org/wiki/Q622,https://www.wikipedia.org/wiki/Ludwigsburg,https://www.wikidata.org/wiki/Q183,NA,NA,NA,NA,NA,NA
